protocol,target,pooling,fold,seed,layer,weight
speaker_dependent,emotion_quadrant,mean_std,0,42,1,0.06784943491220474
speaker_dependent,emotion_quadrant,mean_std,0,42,2,0.07738616317510605
speaker_dependent,emotion_quadrant,mean_std,0,42,3,0.08363252133131027
speaker_dependent,emotion_quadrant,mean_std,0,42,4,0.0891774371266365
speaker_dependent,emotion_quadrant,mean_std,0,42,5,0.08002816140651703
speaker_dependent,emotion_quadrant,mean_std,0,42,6,0.08618415892124176
speaker_dependent,emotion_quadrant,mean_std,0,42,7,0.08161116391420364
speaker_dependent,emotion_quadrant,mean_std,0,42,8,0.08703932166099548
speaker_dependent,emotion_quadrant,mean_std,0,42,9,0.0651342123746872
speaker_dependent,emotion_quadrant,mean_std,0,42,10,0.06496705114841461
speaker_dependent,emotion_quadrant,mean_std,0,42,11,0.06324709951877594
speaker_dependent,emotion_quadrant,mean_std,0,42,12,0.06466350704431534
speaker_dependent,emotion_quadrant,mean_std,0,73,0,0.08658429980278015
speaker_dependent,emotion_quadrant,mean_std,0,73,1,0.06947240233421326
speaker_dependent,emotion_quadrant,mean_std,0,73,2,0.07281362265348434
speaker_dependent,emotion_quadrant,mean_std,0,73,3,0.08015916496515274
speaker_dependent,emotion_quadrant,mean_std,0,73,4,0.08483446389436722
speaker_dependent,emotion_quadrant,mean_std,0,73,5,0.08085330575704575
speaker_dependent,emotion_quadrant,mean_std,0,73,6,0.08138472586870193
speaker_dependent,emotion_quadrant,mean_std,0,73,7,0.08431488275527954
speaker_dependent,emotion_quadrant,mean_std,0,73,8,0.08707623183727264
speaker_dependent,emotion_quadrant,mean_std,0,73,9,0.07047788053750992
speaker_dependent,emotion_quadrant,mean_std,0,73,10,0.06992516666650772
speaker_dependent,emotion_quadrant,mean_std,0,73,11,0.0662601962685585
speaker_dependent,emotion_quadrant,mean_std,0,73,12,0.0658436194062233
speaker_dependent,emotion_quadrant,mean_std,1,13,0,0.08033952862024307
speaker_dependent,emotion_quadrant,mean_std,1,13,1,0.06783042848110199
speaker_dependent,emotion_quadrant,mean_std,1,13,2,0.07099378108978271
speaker_dependent,emotion_quadrant,mean_std,1,13,3,0.08090319484472275
speaker_dependent,emotion_quadrant,mean_std,1,13,4,0.08618112653493881
speaker_dependent,emotion_quadrant,mean_std,1,13,5,0.09044734388589859
speaker_dependent,emotion_quadrant,mean_std,1,13,6,0.092258520424366
speaker_dependent,emotion_quadrant,mean_std,1,13,7,0.08781684935092926
speaker_dependent,emotion_quadrant,mean_std,1,13,8,0.08124596625566483
speaker_dependent,emotion_quadrant,mean_std,1,13,9,0.06554082781076431
speaker_dependent,emotion_quadrant,mean_std,1,13,10,0.06427124887704849
speaker_dependent,emotion_quadrant,mean_std,1,13,11,0.06417002528905869
speaker_dependent,emotion_quadrant,mean_std,1,13,12,0.0680011436343193
speaker_dependent,emotion_quadrant,mean_std,1,42,0,0.08279546350240707
speaker_dependent,emotion_quadrant,mean_std,1,42,1,0.07084550708532333
speaker_dependent,emotion_quadrant,mean_std,1,42,2,0.07897156476974487
speaker_dependent,emotion_quadrant,mean_std,1,42,3,0.07460007071495056
speaker_dependent,emotion_quadrant,mean_std,1,42,4,0.08197679370641708
speaker_dependent,emotion_quadrant,mean_std,1,42,5,0.08767922222614288
speaker_dependent,emotion_quadrant,mean_std,1,42,6,0.08724730461835861
speaker_dependent,emotion_quadrant,mean_std,1,42,7,0.08484252542257309
speaker_dependent,emotion_quadrant,mean_std,1,42,8,0.08295714855194092
speaker_dependent,emotion_quadrant,mean_std,1,42,9,0.06735441088676453
speaker_dependent,emotion_quadrant,mean_std,1,42,10,0.06817597150802612
speaker_dependent,emotion_quadrant,mean_std,1,42,11,0.06267435848712921
speaker_dependent,emotion_quadrant,mean_std,1,42,12,0.0698796808719635
speaker_dependent,emotion_quadrant,mean_std,1,73,0,0.08439675718545914
speaker_dependent,emotion_quadrant,mean_std,1,73,1,0.06788523495197296
speaker_dependent,emotion_quadrant,mean_std,1,73,2,0.0767861008644104
speaker_dependent,emotion_quadrant,mean_std,1,73,3,0.0801505297422409
speaker_dependent,emotion_quadrant,mean_std,1,73,4,0.08572743088006973
speaker_dependent,emotion_quadrant,mean_std,1,73,5,0.08699985593557358
speaker_dependent,emotion_quadrant,mean_std,1,73,6,0.0905313640832901
speaker_dependent,emotion_quadrant,mean_std,1,73,7,0.07783660292625427
speaker_dependent,emotion_quadrant,mean_std,1,73,8,0.07843095809221268
speaker_dependent,emotion_quadrant,mean_std,1,73,9,0.06724061816930771
speaker_dependent,emotion_quadrant,mean_std,1,73,10,0.06856692582368851
speaker_dependent,emotion_quadrant,mean_std,1,73,11,0.06730737537145615
speaker_dependent,emotion_quadrant,mean_std,1,73,12,0.06814032047986984
speaker_dependent,emotion_quadrant,mean_std,2,13,0,0.08299966156482697
speaker_dependent,emotion_quadrant,mean_std,2,13,1,0.07153468579053879
speaker_dependent,emotion_quadrant,mean_std,2,13,2,0.07275185734033585
speaker_dependent,emotion_quadrant,mean_std,2,13,3,0.08192647248506546
speaker_dependent,emotion_quadrant,mean_std,2,13,4,0.08547347038984299
speaker_dependent,emotion_quadrant,mean_std,2,13,5,0.08549311757087708
speaker_dependent,emotion_quadrant,mean_std,2,13,6,0.08434097468852997
speaker_dependent,emotion_quadrant,mean_std,2,13,7,0.07757915556430817
speaker_dependent,emotion_quadrant,mean_std,2,13,8,0.07893756777048111
speaker_dependent,emotion_quadrant,mean_std,2,13,9,0.07246331870555878
speaker_dependent,emotion_quadrant,mean_std,2,13,10,0.06824429333209991
speaker_dependent,emotion_quadrant,mean_std,2,13,11,0.06718315184116364
speaker_dependent,emotion_quadrant,mean_std,2,13,12,0.07107225805521011
speaker_dependent,emotion_quadrant,mean_std,2,42,0,0.08642155677080154
speaker_dependent,emotion_quadrant,mean_std,2,42,1,0.07642657309770584
speaker_dependent,emotion_quadrant,mean_std,2,42,2,0.078450046479702
speaker_dependent,emotion_quadrant,mean_std,2,42,3,0.07926778495311737
speaker_dependent,emotion_quadrant,mean_std,2,42,4,0.08132319152355194
speaker_dependent,emotion_quadrant,mean_std,2,42,5,0.07858099788427353
speaker_dependent,emotion_quadrant,mean_std,2,42,6,0.08144661784172058
speaker_dependent,emotion_quadrant,mean_std,2,42,7,0.07811110466718674
speaker_dependent,emotion_quadrant,mean_std,2,42,8,0.08163213729858398
speaker_dependent,emotion_quadrant,mean_std,2,42,9,0.07044067233800888
speaker_dependent,emotion_quadrant,mean_std,2,42,10,0.06845380365848541
speaker_dependent,emotion_quadrant,mean_std,2,42,11,0.06798064708709717
speaker_dependent,emotion_quadrant,mean_std,2,42,12,0.07146494090557098
speaker_dependent,emotion_quadrant,mean_std,2,73,0,0.08671016991138458
speaker_dependent,emotion_quadrant,mean_std,2,73,1,0.07762224227190018
speaker_dependent,emotion_quadrant,mean_std,2,73,2,0.07349364459514618
speaker_dependent,emotion_quadrant,mean_std,2,73,3,0.07355067878961563
speaker_dependent,emotion_quadrant,mean_std,2,73,4,0.08558345586061478
speaker_dependent,emotion_quadrant,mean_std,2,73,5,0.08430597931146622
speaker_dependent,emotion_quadrant,mean_std,2,73,6,0.08238236606121063
speaker_dependent,emotion_quadrant,mean_std,2,73,7,0.08076097071170807
speaker_dependent,emotion_quadrant,mean_std,2,73,8,0.07809591293334961
speaker_dependent,emotion_quadrant,mean_std,2,73,9,0.06939072906970978
speaker_dependent,emotion_quadrant,mean_std,2,73,10,0.06658907234668732
speaker_dependent,emotion_quadrant,mean_std,2,73,11,0.0665205866098404
speaker_dependent,emotion_quadrant,mean_std,2,73,12,0.07499430328607559
speaker_dependent,emotion_quadrant,mean_std,3,13,0,0.08713135123252869
speaker_dependent,emotion_quadrant,mean_std,3,13,1,0.07067646086215973
speaker_dependent,emotion_quadrant,mean_std,3,13,2,0.07139601558446884
speaker_dependent,emotion_quadrant,mean_std,3,13,3,0.08401360362768173
speaker_dependent,emotion_quadrant,mean_std,3,13,4,0.08652765303850174
speaker_dependent,emotion_quadrant,mean_std,3,13,5,0.08179418742656708
speaker_dependent,emotion_quadrant,mean_std,3,13,6,0.08748886734247208
speaker_dependent,emotion_quadrant,mean_std,3,13,7,0.08224067836999893
speaker_dependent,emotion_quadrant,mean_std,3,13,8,0.08033012598752975
speaker_dependent,emotion_quadrant,mean_std,3,13,9,0.0713270828127861
speaker_dependent,emotion_quadrant,mean_std,3,13,10,0.06745847314596176
speaker_dependent,emotion_quadrant,mean_std,3,13,11,0.06397508829832077
speaker_dependent,emotion_quadrant,mean_std,3,13,12,0.06564046442508698
speaker_dependent,emotion_quadrant,mean_std,3,42,0,0.08302594721317291
speaker_dependent,emotion_quadrant,mean_std,3,42,1,0.06917035579681396
speaker_dependent,emotion_quadrant,mean_std,3,42,2,0.076163649559021
speaker_dependent,emotion_quadrant,mean_std,3,42,3,0.0775262713432312
speaker_dependent,emotion_quadrant,mean_std,3,42,4,0.08149942010641098
speaker_dependent,emotion_quadrant,mean_std,3,42,5,0.08354227244853973
speaker_dependent,emotion_quadrant,mean_std,3,42,6,0.08831043541431427
speaker_dependent,emotion_quadrant,mean_std,3,42,7,0.08742201328277588
speaker_dependent,emotion_quadrant,mean_std,3,42,8,0.0863853394985199
speaker_dependent,emotion_quadrant,mean_std,3,42,9,0.06783882528543472
speaker_dependent,emotion_quadrant,mean_std,3,42,10,0.06459712982177734
speaker_dependent,emotion_quadrant,mean_std,3,42,11,0.062048058956861496
speaker_dependent,emotion_quadrant,mean_std,3,42,12,0.07247033715248108
speaker_dependent,emotion_quadrant,mean_std,3,73,0,0.08171962946653366
speaker_dependent,emotion_quadrant,mean_std,3,73,1,0.06935438513755798
speaker_dependent,emotion_quadrant,mean_std,3,73,2,0.07159911096096039
speaker_dependent,emotion_quadrant,mean_std,3,73,3,0.08103566616773605
speaker_dependent,emotion_quadrant,mean_std,3,73,4,0.08097657561302185
speaker_dependent,emotion_quadrant,mean_std,3,73,5,0.08356960862874985
speaker_dependent,emotion_quadrant,mean_std,3,73,6,0.08386581391096115
speaker_dependent,emotion_quadrant,mean_std,3,73,7,0.08140775561332703
speaker_dependent,emotion_quadrant,mean_std,3,73,8,0.07494784146547318
speaker_dependent,emotion_quadrant,mean_std,3,73,9,0.07580988109111786
speaker_dependent,emotion_quadrant,mean_std,3,73,10,0.07023799419403076
speaker_dependent,emotion_quadrant,mean_std,3,73,11,0.06952466070652008
speaker_dependent,emotion_quadrant,mean_std,3,73,12,0.07595108449459076
speaker_dependent,emotion_quadrant,mean_std,4,13,0,0.08749600499868393
speaker_dependent,emotion_quadrant,mean_std,4,13,1,0.07121667265892029
speaker_dependent,emotion_quadrant,mean_std,4,13,2,0.07625818997621536
speaker_dependent,emotion_quadrant,mean_std,4,13,3,0.08016522973775864
speaker_dependent,emotion_quadrant,mean_std,4,13,4,0.08823156356811523
speaker_dependent,emotion_quadrant,mean_std,4,13,5,0.08168382197618484
speaker_dependent,emotion_quadrant,mean_std,4,13,6,0.08478549122810364
speaker_dependent,emotion_quadrant,mean_std,4,13,7,0.07900542765855789
speaker_dependent,emotion_quadrant,mean_std,4,13,8,0.0838620588183403
speaker_dependent,emotion_quadrant,mean_std,4,13,9,0.06696464121341705
speaker_dependent,emotion_quadrant,mean_std,4,13,10,0.06342551112174988
speaker_dependent,emotion_quadrant,mean_std,4,13,11,0.06437615305185318
speaker_dependent,emotion_quadrant,mean_std,4,13,12,0.07252927869558334
speaker_dependent,emotion_quadrant,mean_std,4,42,0,0.08354611694812775
speaker_dependent,emotion_quadrant,mean_std,4,42,1,0.070035420358181
speaker_dependent,emotion_quadrant,mean_std,4,42,2,0.07461361587047577
speaker_dependent,emotion_quadrant,mean_std,4,42,3,0.08505025506019592
speaker_dependent,emotion_quadrant,mean_std,4,42,4,0.08441366255283356
speaker_dependent,emotion_quadrant,mean_std,4,42,5,0.08569154888391495
speaker_dependent,emotion_quadrant,mean_std,4,42,6,0.08496183902025223
speaker_dependent,emotion_quadrant,mean_std,4,42,7,0.08704213052988052
speaker_dependent,emotion_quadrant,mean_std,4,42,8,0.08322001248598099
speaker_dependent,emotion_quadrant,mean_std,4,42,9,0.06490586698055267
speaker_dependent,emotion_quadrant,mean_std,4,42,10,0.06519055366516113
speaker_dependent,emotion_quadrant,mean_std,4,42,11,0.06366468220949173
speaker_dependent,emotion_quadrant,mean_std,4,42,12,0.06766427308320999
speaker_dependent,emotion_quadrant,mean_std,4,73,0,0.0827845111489296
speaker_dependent,emotion_quadrant,mean_std,4,73,1,0.07311324030160904
speaker_dependent,emotion_quadrant,mean_std,4,73,2,0.07837969064712524
speaker_dependent,emotion_quadrant,mean_std,4,73,3,0.08160655200481415
speaker_dependent,emotion_quadrant,mean_std,4,73,4,0.08153235167264938
speaker_dependent,emotion_quadrant,mean_std,4,73,5,0.07881150394678116
speaker_dependent,emotion_quadrant,mean_std,4,73,6,0.07941881567239761
speaker_dependent,emotion_quadrant,mean_std,4,73,7,0.08058745414018631
speaker_dependent,emotion_quadrant,mean_std,4,73,8,0.0825955867767334
speaker_dependent,emotion_quadrant,mean_std,4,73,9,0.07011590898036957
speaker_dependent,emotion_quadrant,mean_std,4,73,10,0.07031403481960297
speaker_dependent,emotion_quadrant,mean_std,4,73,11,0.06912976503372192
speaker_dependent,emotion_quadrant,mean_std,4,73,12,0.07161060720682144
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,0,0.08794579654932022
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,1,0.07052422314882278
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,2,0.07615019381046295
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,3,0.08479959517717361
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,4,0.08327063173055649
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,5,0.0822368934750557
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,6,0.08294834941625595
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,7,0.07489471137523651
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,8,0.07654835283756256
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,9,0.07108704745769501
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,10,0.07008375972509384
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,11,0.06742949783802032
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,13,12,0.07208088040351868
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,0,0.08267218619585037
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,1,0.07354442775249481
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,2,0.07345621287822723
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,3,0.08018600940704346
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,4,0.08061569929122925
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,5,0.08115091174840927
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,6,0.07783105969429016
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,7,0.07838142663240433
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,8,0.0771106407046318
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,9,0.07701727747917175
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,10,0.07105688005685806
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,11,0.07096691429615021
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,42,12,0.07601034641265869
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,0,0.07821302860975266
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,1,0.07211235910654068
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,2,0.07311688363552094
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,3,0.0838034600019455
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,4,0.0804562047123909
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,5,0.08243851363658905
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,6,0.07987630367279053
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,7,0.07947088032960892
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,8,0.08028507232666016
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,9,0.0745907798409462
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,10,0.07359371334314346
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,11,0.07043477147817612
speaker_dependent,emotion_original_eval_quadrant,mean_std,0,73,12,0.07160811126232147
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,0,0.08363248407840729
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,1,0.06840082257986069
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,2,0.07540508359670639
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,3,0.08597848564386368
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,4,0.08603230863809586
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,5,0.08854028582572937
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,6,0.08772711455821991
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,7,0.07268820703029633
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,8,0.08224000036716461
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,9,0.0675932988524437
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,10,0.06800712645053864
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,11,0.06810405105352402
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,13,12,0.06565067917108536
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,0,0.08246954530477524
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,1,0.07120584696531296
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,2,0.08254531025886536
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,3,0.08832933008670807
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,4,0.08491656184196472
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,5,0.08470109105110168
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,6,0.08494004607200623
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,7,0.07835720479488373
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,8,0.07829514145851135
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,9,0.07085619866847992
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,10,0.06569012254476547
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,11,0.06594697386026382
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,42,12,0.06174664571881294
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,0,0.08179879188537598
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,1,0.07065922766923904
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,2,0.07953216135501862
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,3,0.08510918915271759
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,4,0.08221150189638138
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,5,0.08661780506372452
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,6,0.08737669885158539
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,7,0.07370799779891968
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,8,0.07746555656194687
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,9,0.06775013357400894
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,10,0.07188545912504196
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,11,0.06670466810464859
speaker_dependent,emotion_original_eval_quadrant,mean_std,1,73,12,0.06918074935674667
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,0,0.08121965080499649
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,1,0.06657169759273529
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,2,0.07271380722522736
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,3,0.08719754964113235
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,4,0.0885116457939148
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,5,0.08627080917358398
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,6,0.0869419053196907
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,7,0.0840708389878273
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,8,0.07953700423240662
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,9,0.06772995740175247
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,10,0.06896599382162094
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,11,0.0635080337524414
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,13,12,0.06676111370325089
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,0,0.08225390315055847
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,1,0.06940971314907074
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,2,0.07256618142127991
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,3,0.08221455663442612
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,4,0.08915699273347855
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,5,0.08645443618297577
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,6,0.08490844815969467
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,7,0.07659602165222168
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,8,0.08546622097492218
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,9,0.07587271928787231
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,10,0.06857826560735703
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,11,0.06459257006645203
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,42,12,0.06193001940846443
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,0,0.08110237866640091
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,1,0.07376547902822495
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,2,0.07253018021583557
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,3,0.07606073468923569
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,4,0.08432615548372269
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,5,0.08296278864145279
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,6,0.0841904804110527
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,7,0.08374682068824768
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,8,0.08096915483474731
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,9,0.07188021391630173
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,10,0.06839846074581146
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,11,0.06724843382835388
speaker_dependent,emotion_original_eval_quadrant,mean_std,2,73,12,0.07281876355409622
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,0,0.08423356711864471
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,1,0.06982793658971786
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,2,0.07503178715705872
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,3,0.08670674264431
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,4,0.08425366878509521
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,5,0.0843469649553299
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,6,0.08546103537082672
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,7,0.07235660403966904
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,8,0.08507047593593597
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,9,0.06887481361627579
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,10,0.0692295953631401
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,11,0.0653742253780365
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,13,12,0.06923260539770126
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,0,0.08551599085330963
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,1,0.07043822854757309
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,2,0.07655059546232224
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,3,0.08588160574436188
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,4,0.08932819217443466
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,5,0.08574019372463226
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,6,0.08464235067367554
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,7,0.07468350231647491
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,8,0.0766112208366394
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,9,0.0655345693230629
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,10,0.06835506856441498
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,11,0.06650611758232117
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,42,12,0.07021254301071167
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,0,0.07801418006420135
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,1,0.07519970834255219
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,2,0.07368319481611252
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,3,0.08241688460111618
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,4,0.08182503283023834
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,5,0.07952847331762314
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,6,0.0794459730386734
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,7,0.08031459152698517
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,8,0.07598818838596344
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,9,0.07315755635499954
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,10,0.07344560325145721
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,11,0.07438179850578308
speaker_dependent,emotion_original_eval_quadrant,mean_std,3,73,12,0.07259882241487503
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,0,0.07859505712985992
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,1,0.07312888652086258
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,2,0.07369766384363174
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,3,0.08175536245107651
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,4,0.08174898475408554
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,5,0.07859373092651367
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,6,0.07875451445579529
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,7,0.07695722579956055
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,8,0.08023789525032043
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,9,0.07506652921438217
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,10,0.07437004894018173
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,11,0.07272402197122574
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,13,12,0.0743701159954071
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,42,0,0.08125407993793488
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,42,1,0.06983079761266708
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,42,2,0.07656463235616684
speaker_dependent,emotion_original_eval_quadrant,mean_std,4,42,3,0.08411230146884918
